umap0,umap1,attack
2.5946686,10.544099,0
2.3217478,9.99322,0
2.3517246,10.071264,0
11.900764,3.5404341,0
7.1913795,3.4156415,0
7.9056153,4.2870793,0
8.564658,0.6081956,0
11.58866,3.1741896,0
5.3404527,4.179051,0
7.2273808,3.298496,0
12.493963,6.523461,0
2.4151535,10.559375,0
15.69847,1.0119252,0
7.0285425,3.507704,0
12.901423,9.8100195,0
14.984013,0.9157546,0
9.473053,0.33181444,0
3.6237767,8.816114,0
5.478786,3.0584033,0
12.550802,1.0563515,0
13.619269,7.8381276,0
14.520818,5.541593,0
6.165282,6.290994,0
12.39683,8.351585,0
0.007390057,4.0538974,0
7.993758,2.9787264,0
13.069246,7.4340396,0
13.330803,4.3549886,0
13.500839,1.4084895,0
-2.1126494,4.997598,0
4.9753556,4.8484116,0
9.453484,0.39652407,0
3.770445,2.153052,0
12.8054285,4.425009,0
-0.31324127,3.6005337,0
13.565701,8.3236065,0
12.041702,7.728605,0
0.007987621,3.6888905,0
3.6422627,8.017951,0
4.9390035,2.1150765,0
13.713681,8.849433,0
5.4129395,6.434715,0
7.868031,-0.8800178,0
14.75885,1.9489518,0
5.1612244,1.5849421,0
12.494467,0.8788702,0
4.9967604,2.318571,0
3.5005906,8.063339,0
4.9230676,4.566172,0
11.8208065,3.4315426,0
10.61665,6.9324136,0
8.734171,0.63569725,0
8.129896,-0.2158334,0
2.1222808,10.762337,0
5.9872227,2.0701282,0
8.654919,-1.0530022,0
2.9837213,9.926232,0
5.3661623,5.168941,0
12.157762,7.819931,0
7.973822,4.2207103,0
13.127096,7.3828382,0
14.521524,5.6598372,0
10.808427,0.218008,0
4.0632234,2.8404531,0
-0.38514984,4.914939,0
4.7507873,2.6922495,0
5.960221,3.6094906,0
4.860857,2.8003197,0
15.380583,1.4595578,0
13.014396,8.001311,0
4.441825,2.353353,0
12.120265,8.038417,0
12.701033,9.169521,0
3.2752035,9.105549,0
12.238226,9.656977,0
8.463768,0.49324116,0
13.756278,0.4308809,0
7.8522925,4.365752,0
8.403412,-1.2429476,0
4.945683,4.5465646,0
12.246757,9.335716,0
13.014049,1.1146497,0
12.150002,7.778701,0
12.527466,9.287214,0
-0.6495742,4.274551,0
-0.32554287,5.3543763,0
9.480684,0.4257974,0
4.6371884,2.1111443,0
7.8782997,-1.4580938,0
13.244068,3.8875241,0
15.218981,1.5786723,0
0.42536205,3.8770785,0
6.594555,3.1538472,0
12.627231,4.2508674,0
10.7877245,8.120926,0
12.67487,9.762598,0
13.831348,4.2209964,0
12.749411,6.750492,0
2.020204,10.640679,0
12.108711,6.4146547,0
-1.3457159,5.4640455,0
13.275373,8.388701,0
7.466623,3.3888838,0
0.3995353,4.4231935,0
12.935686,6.5069666,0
3.5047758,7.9084735,0
0.36488461,4.4425836,0
3.2625647,9.656092,0
4.952014,2.8966432,0
5.078931,4.511678,0
12.396235,7.5384083,0
7.712464,2.8981209,0
3.8496587,2.6074686,0
4.184414,1.5684302,0
13.173286,6.8857107,0
4.9145694,1.7323899,0
5.663166,2.003733,0
8.618019,3.8369465,0
12.261093,4.03012,0
7.8555984,3.638982,0
-0.92073816,5.544016,0
6.1717844,1.993299,0
13.311715,3.702963,0
16.01964,1.796813,0
14.208041,5.18396,0
-0.43920457,4.8874955,0
2.72976,10.279125,0
4.465885,3.4889765,0
12.670842,8.427812,0
3.75481,2.160269,0
4.098365,2.5047123,0
-0.42770544,4.514639,0
12.229113,5.9713645,0
3.3750336,8.907373,0
4.263428,2.6401963,0
7.7396917,3.3170078,0
-2.102489,5.0824833,0
13.019468,6.6405315,0
13.76906,8.350613,0
3.0363338,9.560015,0
8.13808,4.1172395,0
2.0338585,10.721787,0
7.7401476,3.1468973,0
5.71476,5.113933,0
11.80343,3.016339,0
4.5983276,1.7033381,0
3.0405393,10.172678,0
-0.74276227,5.4625254,0
8.680802,1.0635334,0
11.105208,7.4369063,0
-0.16388056,4.925515,0
8.197002,-0.10508986,0
8.913894,1.8249627,0
5.196791,1.9369793,0
11.034819,0.21650599,0
13.722243,7.503831,0
13.566836,3.7777903,0
4.8122435,4.457394,0
16.391466,1.3333191,0
-0.19660784,4.5950294,0
7.3889465,2.8388906,0
11.981682,8.671353,0
3.1591,8.540462,0
9.040647,1.0141982,0
2.3778064,9.525803,0
12.270626,3.9221034,0
12.635718,7.9740767,0
14.016084,7.8708954,0
8.0661125,-1.4035332,0
13.45104,8.399447,0
7.057182,3.023867,0
7.860699,-0.88303643,0
8.698177,-0.570879,0
13.844343,8.618926,0
9.476924,0.065392315,0
13.831126,5.2859735,0
4.4755664,2.8604894,0
6.0936723,6.049372,0
12.14116,6.7171564,0
16.429588,1.4752709,0
6.9751487,3.4040523,0
-2.1112857,4.885177,0
8.561828,0.5744006,0
-0.07781994,4.1693034,0
4.6787043,4.36556,0
13.914301,0.7110944,0
15.955767,1.8268692,0
4.9397697,2.4944828,0
14.145984,4.990949,0
3.4552877,7.9768367,0
13.841972,5.401281,0
15.321896,1.6237363,0
8.380479,0.37904903,0
3.9730983,3.4522567,0
6.9316163,3.2642295,0
-0.58511704,5.448338,0
4.8256564,2.6242502,0
12.881187,5.258733,0
13.746084,4.2226973,0
11.9702,8.189301,0
0.8220546,3.8635838,0
13.791867,7.8758607,0
15.055312,1.6269134,0
8.209108,4.2968087,0
2.0072432,10.790456,0
13.094545,4.0463543,0
13.427377,1.7433003,0
12.609736,8.361439,0
5.524827,2.3020968,0
10.289839,7.533352,0
13.452027,9.385711,0
13.885164,1.3754095,0
11.043133,5.7003317,0
4.4708076,2.7427883,0
15.046348,1.616047,0
12.09993,3.8651779,0
4.0197053,2.6775687,0
13.679085,8.510481,0
13.718659,4.0244765,0
2.5164356,10.154041,0
13.860874,8.450614,0
15.388207,2.0594401,0
4.414911,2.3582168,0
16.599646,1.4564903,0
8.332652,4.0423756,0
4.78673,2.1031666,0
5.394909,2.615419,0
3.4780085,8.148405,0
13.0199795,5.9842687,0
8.51417,-0.75303584,0
13.806011,8.1305,0
6.0160327,5.686465,0
7.495143,3.1741874,0
5.887291,6.054163,0
13.534924,1.5198104,0
15.726289,1.834138,0
12.353337,8.679006,0
12.086309,9.167832,0
5.3341336,2.2743208,0
16.518026,1.3974695,0
-1.191008,4.4137883,0
13.05348,3.8552718,0
14.24673,5.0606256,0
-1.3851825,4.1575804,0
13.930741,5.0511746,0
13.810465,7.612253,0
12.652181,6.771675,0
12.224135,8.580434,0
7.465902,3.5615375,0
5.405289,5.6439495,0
4.7565503,4.699528,0
12.887189,8.045867,0
-0.51835775,5.412847,0
4.5186424,3.3884125,0
8.685831,0.5315929,0
13.990987,0.91862094,0
-2.0476823,5.1235666,0
7.401285,2.995529,0
12.745137,9.7989855,0
4.2388163,3.4921415,0
-0.83047724,5.5550957,0
12.596378,9.511488,0
0.119175255,4.033556,0
3.118246,9.855097,0
13.898239,1.4959605,0
4.89236,3.3831396,0
5.718541,2.2791128,0
8.624817,1.2735156,0
2.8684464,8.194473,0
14.1153,5.616888,0
7.8293095,-0.87388617,0
2.0688007,10.567974,0
13.8392315,8.113029,0
4.6400824,2.3144639,0
15.830128,1.4748377,0
12.769281,9.60202,0
2.147653,10.485928,0
8.84758,1.2158507,0
4.3113112,4.397121,0
13.76683,7.4669275,0
8.644154,1.1723377,0
-1.3578436,4.854802,0
3.5390854,8.476905,0
7.742479,-1.4128947,0
12.54708,1.0476164,0
13.837358,4.82059,0
5.4675007,2.2853336,0
12.973195,8.110352,0
13.856194,0.7888426,0
-0.26051965,4.889204,0
4.8909144,3.8190176,0
11.909167,8.027846,0
4.4644585,1.9011419,0
13.862207,1.497063,0
15.986396,1.4014698,0
13.4498825,4.0739837,0
12.046321,8.145501,0
12.2388315,6.530079,0
12.244606,5.982849,0
11.30466,6.829718,0
8.130752,3.4832726,0
12.862497,9.616799,0
-1.2840941,5.4817986,0
8.28191,-0.87292534,0
11.86495,8.3510685,0
4.9833646,3.7291143,0
12.451488,0.54894876,0
14.65838,1.3392417,0
3.277978,8.418595,0
11.59539,9.06255,0
13.863732,5.6255884,0
15.314327,1.8478513,0
13.598134,7.8836308,0
12.83575,7.96572,0
8.761306,0.37522048,0
12.983264,9.494616,0
16.145576,1.284575,0
4.973334,3.9502418,0
5.922713,5.677476,0
3.8655863,2.915675,0
5.419887,3.2441573,0
4.091362,2.810952,0
15.175672,1.7797179,0
12.866599,9.409088,0
4.632503,3.6507633,0
3.3141813,9.557133,0
6.645947,2.5667396,0
13.051308,7.5653596,0
12.972286,8.958983,0
14.322728,1.0028217,0
13.606727,8.616575,0
5.0255527,2.2645223,0
6.7465744,2.8353186,0
-0.80274594,4.0720577,0
4.519086,2.4596856,0
8.313772,-1.1148412,0
6.0560064,5.4638186,0
16.368496,1.3467398,0
8.526187,-0.2977155,0
4.4323163,3.5332127,0
4.2265234,2.5198188,0
11.739581,9.061846,0
12.448872,9.435941,0
-1.3504078,5.620726,0
7.785679,3.7330453,0
6.550527,2.6938953,0
4.091775,2.1858296,0
3.7587342,2.4592226,0
14.90838,0.7451072,0
13.263218,4.6137495,0
4.8336124,1.6777469,0
4.669122,4.1950445,0
11.928547,6.3457975,0
3.4419432,8.851105,0
3.994697,1.9923508,0
8.719124,0.8093823,0
2.306618,10.379704,0
15.466121,1.2113123,0
3.7112904,2.1220572,0
2.5105033,8.825879,0
-0.3080817,5.1695566,0
13.4806,5.142542,0
8.665622,-1.6211414,0
13.706029,0.47366065,0
13.877089,5.0689626,0
14.688887,1.4551497,0
10.250364,7.552663,0
9.093898,0.96545017,0
9.918883,7.683704,0
8.234455,-1.1367043,0
14.495368,1.5767488,0
13.935514,4.4777994,0
12.528533,6.302826,0
3.665114,8.255626,0
13.417445,1.4071808,0
13.045614,0.35772175,0
8.923762,1.063798,0
12.831243,9.029397,0
6.4015107,3.9254076,0
12.736427,0.6143451,0
14.353491,5.50703,0
12.979634,3.5625646,0
12.713573,9.564574,0
4.5088544,2.8333368,0
-1.2568948,4.4653797,0
11.961861,3.5463593,0
5.3912077,2.2694795,0
12.312605,0.8196717,0
3.9389098,2.1827507,0
14.295512,0.62496024,0
-0.33646965,3.6311266,0
13.893841,5.113966,0
11.751156,3.3611002,0
-0.2001708,4.861447,0
5.216749,2.346209,0
5.912702,6.044135,0
4.6285377,5.0635166,0
8.215453,-1.1915357,0
13.840061,4.79439,0
2.378412,9.893093,0
2.8814187,9.909147,0
13.60589,8.039783,0
8.20044,-1.3939377,0
6.6014795,3.5846312,0
4.2919636,2.279705,0
5.21864,4.0866075,0
8.525773,0.7591875,0
8.213858,-0.7906468,0
5.319138,4.8082476,0
3.5512314,8.172848,0
-1.2070799,4.508953,0
7.5553927,2.6978917,0
8.273029,-0.6236747,0
10.987474,6.3280244,0
8.170594,-1.2293639,0
5.4825463,3.35425,0
8.720097,0.8658098,0
5.4795275,3.2779038,0
7.1516147,3.5714943,0
11.9511595,3.5159707,0
13.829837,8.140186,0
13.050313,3.994104,0
4.3877964,2.8056388,0
0.43342575,4.4112005,0
3.5473466,9.346507,0
2.2377634,9.887964,0
4.8664384,1.7938837,0
8.666395,-0.7622301,0
14.923295,1.759107,0
4.411418,2.5722666,0
9.2513275,0.70951605,0
8.2456,-0.5496229,0
13.6202135,8.410079,0
4.694768,2.5092454,0
0.3477796,4.108335,0
-1.8451617,4.4034953,0
5.456915,4.403572,0
13.458578,1.4604784,0
6.474661,3.1007223,0
15.317488,2.011769,0
12.934598,9.803839,0
12.706521,7.890852,0
2.5992014,9.946232,0
-0.3359235,5.278482,0
8.013489,-0.59136516,0
13.307898,7.7128863,0
12.485908,1.323168,0
11.212927,8.183746,0
14.53344,5.9110518,0
11.655216,9.007898,0
13.281572,3.8827264,0
4.5227323,1.8836207,0
13.504672,9.209327,0
7.732976,4.2139654,0
6.5665617,3.0277648,0
12.6746,9.757469,0
13.950047,5.1039968,0
15.394503,1.9948962,0
9.63468,-0.28829795,0
14.0719,1.6666285,0
8.159195,-0.76511973,0
8.946878,1.1387732,0
5.060026,2.0804276,0
11.715526,3.330712,0
4.7921796,2.2024896,0
8.022796,-0.93323356,0
4.1028304,2.0368664,0
13.574766,8.315881,0
14.113812,1.5837581,0
13.373485,1.4832013,0
12.782485,8.294974,0
-0.7120479,5.474881,0
3.7620158,2.222673,0
5.2861986,4.210026,0
5.7123904,5.9986305,0
6.365063,3.2546675,0
2.0715053,10.685491,0
4.8912983,3.673927,0
0.091774136,4.4445662,0
2.967939,8.845599,0
13.39827,4.716958,0
2.990691,9.922424,0
3.2350848,7.664828,0
5.8984675,2.3191416,0
9.088679,0.5076406,0
13.822249,4.405253,0
13.0458555,7.5013638,0
15.475111,2.0682595,0
15.961362,1.5761033,0
11.700571,3.0321953,0
12.589936,7.9308357,0
2.3970413,10.661453,0
11.409172,7.859945,0
13.763256,7.495211,0
4.8546243,4.3072376,0
16.66426,1.4924413,0
4.153224,2.4378822,0
3.8598053,2.5498009,0
13.050673,7.9848957,0
13.236948,1.8576728,0
7.669207,3.859393,0
13.777826,4.901868,0
13.754572,1.5946596,0
12.591352,1.3456533,0
-0.47312912,3.7869117,0
12.071484,5.9101458,0
14.211095,0.6254548,0
12.488682,8.12522,0
11.517941,8.764103,0
5.4510217,4.406096,0
12.542792,9.234368,0
-1.0364207,5.03159,0
2.2852473,10.569872,0
8.589623,0.70342743,0
7.8195515,-0.49482065,0
5.7916102,2.327177,0
13.053115,0.41952965,0
5.056927,4.407145,0
16.10178,1.3464621,0
8.05711,-0.32991388,0
-0.57611805,4.6720395,0
5.8247094,1.9315122,0
7.8432302,4.24114,0
15.1467,1.9584031,0
9.096745,0.87107676,0
3.123483,8.523936,0
13.896251,4.8966403,0
16.048548,1.2063017,0
2.843483,9.78299,0
4.7490153,1.2659166,0
5.7276645,2.071446,0
13.080735,7.51989,0
-0.30782503,3.5572972,0
16.584988,1.4191457,0
8.021838,-1.273584,0
9.3874655,0.29213643,0
-1.2560134,4.4766865,0
6.3589454,3.353681,0
13.4643135,8.283088,0
11.197251,6.161693,0
0.33712012,4.044903,0
9.123806,0.77270347,0
4.9240665,3.442571,0
16.325394,1.3044586,0
12.925,7.3597717,0
13.96539,5.2117963,0
7.457252,2.893972,0
15.702128,1.3060541,0
-0.5522448,5.5500593,0
11.608962,8.728881,0
15.101738,0.9879284,0
13.983302,4.640666,0
13.258787,7.375609,0
5.5637674,6.596195,0
11.243494,7.083092,0
8.243137,-1.1655109,0
2.3214023,10.631165,0
7.224896,3.2105184,0
11.781845,1.1146368,0
5.1610904,2.721628,0
11.810576,4.0139704,0
5.2336917,4.3748856,0
12.401667,8.60988,0
10.585571,7.272906,0
13.09312,0.41232044,0
6.786142,3.2405107,0
14.087052,0.66869223,0
4.145236,2.9145532,0
7.6289463,3.7494519,0
13.915519,0.6108885,0
9.569222,-0.90302515,0
5.559595,4.3885536,0
7.1808343,4.00059,0
-0.72947395,3.9401414,0
2.4547563,10.387897,0
8.5994835,0.8854761,0
14.86963,0.8386057,0
15.587345,0.96058166,0
14.763699,1.9859571,0
14.862464,0.7479778,0
5.348609,5.3463817,0
4.76659,2.6408815,0
12.465373,8.729813,0
3.455169,9.354744,0
13.351978,6.9766393,0
5.0879774,4.530383,0
-1.71652,5.2950063,0
13.512817,8.625168,0
8.009225,-0.74394333,0
7.8837404,-1.4875735,0
12.389175,9.560427,0
7.145312,2.980026,0
8.030399,-1.13658,0
14.654872,0.822582,0
13.659578,5.373989,0
8.779621,0.70114046,0
10.9018,8.084449,0
12.150376,6.1222777,0
12.089648,9.192308,0
12.638126,9.74658,0
-0.46663946,5.4478016,0
13.876678,4.698472,0
11.114319,5.952739,0
9.068735,-0.34137395,0
8.772291,0.6715251,0
5.641056,2.2129335,0
5.3850546,2.0676377,0
11.02368,7.1486745,0
4.8384833,2.9428203,0
4.526933,3.9792745,0
13.126328,5.3282485,0
