umap0,umap1,umap2,attack
5.931411,1.4518336,2.327007,0
12.553602,5.0479064,6.7550077,0
10.721704,6.477161,6.3933983,0
12.039507,4.466217,7.4929304,0
12.817538,7.961686,7.1208324,0
4.340844,7.0017223,0.41172728,0
9.243145,0.5508374,7.45911,0
13.269841,6.5617695,7.2746162,0
6.992412,2.0962343,4.317584,0
11.362843,9.420798,6.0652084,0
12.366366,4.8191705,6.9182353,0
5.711605,1.7547344,2.6350722,0
3.7493343,7.6702,0.36297518,0
12.579413,2.2034657,4.697189,0
5.646483,0.9681875,2.8527153,0
4.491491,6.81477,0.4633531,0
10.04656,7.1523056,5.8048534,0
6.055387,1.0424331,2.6416883,0
12.313074,3.004524,1.5770109,0
11.146212,8.346104,5.515445,0
12.092051,3.3664467,1.2274022,0
12.462359,2.8230321,4.4040303,0
4.465987,6.52147,0.4673074,0
12.098525,9.125846,7.3640776,0
3.3830388,7.719869,0.3709849,0
0.3531275,3.4888415,5.8419185,0
5.586997,3.3433042,3.1773665,0
11.3862505,9.773333,6.3465714,0
11.750582,9.788114,6.8200307,0
11.999627,8.76041,7.4185777,0
8.840963,0.5373578,8.057972,0
12.2173195,1.8670697,5.2214847,0
12.562739,8.162063,7.0215507,0
10.939999,8.277899,6.032629,0
7.418147,3.1096458,4.269201,0
12.437599,2.9019904,4.708519,0
6.4641,1.6934929,2.4623947,0
12.073262,8.42508,7.2459846,0
12.765716,5.37611,6.377048,0
11.298893,7.19792,6.6589246,0
11.415498,8.201389,6.2611566,0
11.351342,9.914009,6.3219166,0
11.306933,7.462022,7.0314384,0
12.018939,4.0623703,6.8991375,0
5.343279,3.0369668,3.355622,0
9.8099785,7.885003,5.9121475,0
13.226043,6.463971,6.8636355,0
4.3375483,6.9469433,0.37602705,0
12.2102995,6.4949713,6.6602287,0
12.097839,8.507025,6.742742,0
-0.2890308,3.7070844,5.899854,0
5.93975,4.0810676,3.2460768,0
7.1836143,2.0851488,4.5011477,0
5.741874,3.9588468,3.0270658,0
4.408799,6.6424417,0.12091788,0
4.4978533,5.966886,0.0536157,0
5.2924566,2.8333604,3.1726098,0
12.915806,5.4085736,6.505478,0
7.5699816,2.7942505,4.42241,0
12.530829,2.9050179,2.9263895,0
1.267895,3.0301428,5.754971,0
12.455342,1.7657713,4.780437,0
3.4890027,7.5810733,0.22440194,0
9.887431,8.004423,5.8159103,0
4.795984,6.2796392,0.7607383,0
13.803156,6.5504675,7.4780693,0
5.9598217,1.5536339,3.2524529,0
11.871401,2.5052638,3.4553769,0
11.994665,4.3860188,6.8723073,0
11.913335,3.363931,1.6960582,0
7.655228,2.5233412,4.8406024,0
9.529194,0.27260163,7.983402,0
1.1877353,3.178559,5.940178,0
11.508266,2.4486294,4.663843,0
12.12503,8.781929,7.3090205,0
11.595234,9.224047,6.2335477,0
6.1389737,4.604533,3.33517,0
5.594229,2.791367,3.1298728,0
12.435837,3.8238516,2.328064,0
5.596613,4.081607,2.8939638,0
3.7021832,7.72599,0.40115544,0
1.2977546,2.9583566,5.642252,0
5.140107,1.6769565,2.350193,0
11.778174,7.615052,6.1805887,0
11.48982,8.322472,6.1743793,0
4.3335,5.9353676,0.013488038,0
5.5678353,3.5326293,3.2771156,0
11.38598,9.742706,6.12029,0
3.7273502,7.700546,0.54097414,0
4.9519496,2.2596545,3.1922898,0
11.296697,8.317872,6.400599,0
5.842326,5.3796983,3.8793776,0
12.162048,3.295523,1.924576,0
11.956559,8.284815,6.1743693,0
11.997894,8.5818615,6.3808393,0
11.71101,3.8996708,7.245641,0
9.736443,0.32086742,5.887302,0
5.213825,1.840658,2.8611689,0
9.323822,0.7673038,7.0672584,0
12.13437,3.1494174,4.2243958,0
11.618936,2.927945,2.8825686,0
6.9671483,2.465862,4.255264,0
12.510965,3.3010542,2.921806,0
7.2630563,2.3856733,4.1588607,0
12.447683,3.6072235,2.6689858,0
6.961483,2.1945257,3.9687185,0
6.1083407,3.8600605,3.1599457,0
-0.03377362,3.8593915,6.3691754,0
7.2204666,2.3754532,3.8578968,0
11.344985,7.908228,7.235909,0
9.625436,0.6584549,6.045902,0
5.2361784,2.426628,3.4608042,0
0.49376544,3.6172996,6.654832,0
12.116181,3.4294245,1.3369054,0
12.681397,2.0968716,4.810679,0
12.108349,3.3232203,1.2568948,0
0.95660996,3.643034,7.318331,0
12.540646,8.675597,6.874373,0
0.9056014,3.3041773,5.841923,0
11.697473,3.2493002,2.012627,0
12.274987,2.7659233,2.68327,0
4.8810515,5.860793,0.4376797,0
11.2837,8.324775,6.3028135,0
9.445841,0.53110206,6.8742533,0
5.530823,0.5234796,2.1936784,0
3.2098665,7.6099706,0.032189663,0
12.252546,2.1917987,5.3326116,0
12.303026,3.7446856,2.2409475,0
12.177873,2.7676759,4.3845463,0
5.912879,1.7377646,2.6087759,0
12.063149,7.190164,6.7559834,0
5.0965724,2.2554755,3.222205,0
9.789263,0.7783524,7.413686,0
12.823568,8.73858,7.184417,0
11.187068,9.573945,6.165488,0
6.3391037,4.674854,3.4522727,0
12.774855,8.789425,7.1916094,0
6.572726,1.2743379,2.388253,0
12.1121,8.079391,7.1059413,0
1.3710232,3.0408137,6.089677,0
6.1255608,0.6808542,2.6142766,0
5.1654434,5.408412,0.58956975,0
6.22698,4.739242,3.466401,0
5.4784145,3.8732343,2.9668398,0
13.214361,6.4881635,7.346374,0
8.857981,1.0988454,7.584732,0
9.596851,0.7694902,7.4546714,0
12.227768,4.441809,7.1469946,0
12.020118,2.3580518,5.022194,0
9.237564,0.6984555,5.8361278,0
7.2369866,2.0199385,4.2662134,0
11.192108,7.954448,6.3183393,0
12.083092,1.8972312,4.564629,0
12.480992,5.6133013,6.659532,0
5.7431965,2.8294008,2.059897,0
6.29673,1.2125226,2.11378,0
6.801111,2.1354535,4.042406,0
7.7719536,2.2016325,4.992341,0
12.785094,5.5500507,6.4320397,0
12.030865,8.803005,7.352119,0
9.338142,1.1276733,6.643872,0
9.567375,0.94050485,7.029348,0
11.322359,8.759758,5.821414,0
12.418089,3.7621608,2.1931028,0
5.5240746,2.7531805,3.1745145,0
6.1633053,2.0559103,3.896178,0
7.8750877,3.5716083,5.2185187,0
12.996612,6.161737,6.6131363,0
9.530688,1.3372976,6.5601463,0
4.9698424,1.5548127,2.9531744,0
-0.30376282,3.6146772,5.8740573,0
10.303175,7.3728795,6.014803,0
11.064778,9.334616,6.1255393,0
9.8589945,0.7535016,6.173463,0
11.9603815,8.5537815,6.536345,0
11.825029,3.3217359,1.8588989,0
12.287224,8.218917,7.138382,0
5.7533846,3.229844,2.946814,0
13.164106,5.9351783,7.0085435,0
13.024505,5.663822,6.446437,0
9.633024,0.7793258,6.1102853,0
7.1842613,2.2306087,3.6362803,0
9.166162,0.7902247,7.616298,0
4.3280287,2.035897,3.1028275,0
7.6836133,3.4574354,4.9517417,0
6.294912,4.6069727,3.1718638,0
13.57028,6.351244,7.449603,0
12.767407,5.693045,6.7171903,0
12.502186,8.428628,6.41611,0
12.579772,3.1433816,2.2384002,0
6.215442,2.5248575,4.368708,0
12.694365,3.0866177,2.4874709,0
5.6204276,2.497349,3.3389688,0
-0.42917073,3.8787725,6.686493,0
5.6385503,1.6801685,3.1477232,0
1.2076557,3.0569692,5.9050064,0
12.376266,3.7418036,2.1797755,0
11.401125,7.6564455,7.487591,0
12.091506,9.251902,7.3706956,0
11.275983,9.094549,6.4716034,0
12.082617,2.407805,3.3606856,0
7.4266834,2.1226165,4.288978,0
9.205034,0.8180313,7.2605157,0
12.430645,3.8244736,2.3285415,0
9.829514,0.3913364,5.9194574,0
10.947259,7.183864,7.2622886,0
12.753634,5.5955224,6.393848,0
6.3235574,4.6100755,3.4098206,0
11.865915,9.531556,7.167426,0
9.330282,1.1220043,6.8481636,0
5.005983,6.217328,0.7874918,0
11.516353,10.068825,6.4466686,0
12.318048,2.4550378,3.898328,0
5.9538975,2.257713,3.4723983,0
6.603424,1.8203111,4.0804305,0
9.8426285,0.29642,5.9264555,0
12.020625,8.781094,7.1935315,0
9.448067,1.0479592,6.82882,0
1.0288625,3.199257,5.7331567,0
11.987363,9.4766445,6.3489766,0
0.017416652,3.7848058,6.6451945,0
-0.44245508,3.8844097,6.540408,0
9.866803,0.24125405,6.181589,0
7.430898,2.7148767,4.0154285,0
11.928651,2.3415573,3.928638,0
12.996747,5.554497,6.447402,0
12.328536,3.4770658,1.9233582,0
13.155871,5.9086556,6.765316,0
11.440545,7.7239356,5.858266,0
-0.2528555,3.7577558,5.834238,0
9.767235,0.86464936,5.939415,0
12.673204,5.571276,6.401172,0
10.662831,8.377905,5.7119465,0
5.8391914,1.8554127,2.326274,0
5.624539,1.5229533,2.4945955,0
-0.11375468,3.1222355,6.22201,0
1.166935,3.130832,6.0797305,0
5.1105065,1.6778322,2.7536678,0
12.496941,3.353336,2.0948021,0
11.355896,7.620773,7.575239,0
5.2040253,5.520874,0.61646324,0
6.109715,5.381115,3.9127512,0
1.0408399,3.4520016,5.8108726,0
4.9118953,2.2081094,3.204657,0
12.5853615,3.4441097,3.0317063,0
11.951721,3.8848734,6.3997808,0
12.730133,8.497543,7.1438627,0
6.3288555,1.1017538,2.2387903,0
1.1751953,3.0241897,5.500679,0
9.872852,7.770829,5.947637,0
10.17749,0.71816194,6.0859585,0
0.7233375,3.3915994,6.4556174,0
12.661283,5.796234,6.6488047,0
12.643987,3.1566458,2.716051,0
12.533393,3.6083,2.672267,0
9.489576,0.813165,5.696675,0
12.550841,3.2727375,3.0605285,0
6.006939,3.2007244,3.194796,0
5.92548,1.0225058,2.5613554,0
6.1966887,1.3433117,2.481139,0
12.199303,9.03398,7.143233,0
13.048351,5.530122,7.110726,0
5.1042175,2.1685948,3.4561064,0
4.5551257,6.492378,0.62195593,0
5.6596665,3.0812209,2.0967023,0
4.6805735,7.377572,0.9723557,0
12.325979,3.2334414,2.6779337,0
5.0736833,1.1156945,2.3021884,0
6.721294,2.0846596,3.8136408,0
12.648192,3.1506748,2.5101004,0
1.673047,3.0319912,6.2555456,0
5.8346686,4.0460653,3.2002175,0
12.130974,2.4853323,3.8050773,0
13.103281,6.1136913,6.7303762,0
12.23768,3.1637588,1.1940413,0
5.6131425,3.0142257,3.4346125,0
4.5645413,1.9521042,2.9634154,0
3.837324,6.7906933,0.025442516,0
12.153637,1.700288,6.387082,0
7.7508626,3.5417907,4.5856514,0
5.36509,3.3328462,2.998531,0
12.220416,3.6712453,3.035205,0
13.193357,7.047005,7.0256715,0
11.724518,8.0904045,6.6616282,0
11.497684,10.049781,6.437109,0
3.5335138,7.6809406,0.47673357,0
12.491108,4.4784613,6.8901978,0
9.957464,1.1039472,5.869387,0
5.6877027,3.3819358,3.4984972,0
1.498238,3.1898582,6.277972,0
3.9110708,7.4632244,0.55860806,0
5.551337,1.6977628,3.1888914,0
4.5889363,6.760605,0.7853033,0
5.905921,0.9635657,2.4605396,0
13.393447,6.28917,6.9822783,0
10.07844,0.88267225,6.102181,0
-0.18540636,3.5315235,5.690776,0
7.156212,2.0074234,4.3146358,0
7.318924,2.0583084,4.414154,0
5.8911047,4.018911,3.1747372,0
12.120573,7.9734664,6.5442863,0
11.841434,2.8559935,3.1919568,0
12.276319,3.3963048,3.1079545,0
11.370407,9.106328,6.460619,0
-0.3261873,3.7761278,5.930461,0
13.774641,6.46929,7.388329,0
5.8514504,1.4383162,3.0131872,0
12.950193,5.6562285,6.858628,0
3.8463173,6.8041644,-0.15371305,0
12.153725,3.224936,3.331954,0
4.4722757,6.221516,0.7164564,0
9.560482,1.1978134,6.662308,0
12.104477,1.599059,5.7093296,0
12.156629,7.4484525,6.6835165,0
9.459314,0.82636464,7.656433,0
7.751923,2.6586955,4.893438,0
4.481506,6.9916334,0.43353567,0
11.947843,2.9143689,3.2290573,0
11.150218,7.4266167,7.3172174,0
5.3562202,2.877823,3.0473568,0
9.515418,0.97420037,7.2959104,0
5.4867344,2.641198,3.2070663,0
11.380869,9.579294,6.392971,0
11.14515,9.472005,6.16571,0
9.013719,0.42620894,7.8542013,0
7.208824,2.2606556,4.0215487,0
5.118399,1.5075579,2.6779623,0
10.878081,7.161801,6.6441984,0
9.628695,0.74354315,6.146341,0
11.730836,9.982267,6.397098,0
5.050408,2.0586748,3.3982403,0
0.60478956,3.301898,5.844473,0
5.1331925,1.4140872,2.2739027,0
12.417003,3.5015445,2.1366293,0
13.633279,6.410466,7.5180206,0
12.354981,5.1498213,6.3316493,0
5.498832,1.4281865,3.2786422,0
13.333825,5.84793,7.650469,0
12.334807,8.41062,7.022369,0
13.133856,6.1172137,7.4887857,0
12.5114765,3.0496387,3.1513944,0
11.887433,7.2749467,6.5254025,0
9.249781,0.7883407,7.4782143,0
12.410812,3.8125582,2.3472178,0
9.751055,7.897763,5.8746467,0
9.018845,0.46807078,7.7944417,0
12.325449,8.239191,7.040895,0
9.316379,1.0892863,6.9315715,0
0.20674114,3.5260448,5.764358,0
11.738852,9.029637,6.1471214,0
11.462666,6.556967,6.5598483,0
12.304903,3.6709318,2.0860796,0
10.538914,7.9213066,5.7417173,0
7.33966,1.7999005,4.443079,0
12.076418,2.7064126,3.7500727,0
7.3160768,1.9327362,4.349875,0
12.166589,8.434211,6.4070563,0
6.10989,4.8735757,3.6386852,0
11.838742,8.158397,6.9757137,0
7.85622,2.4657264,4.14617,0
7.989209,2.8922336,4.833637,0
5.7959476,1.0567608,3.2878153,0
12.754744,5.5349336,7.2015643,0
4.815175,5.9592457,0.7027064,0
-0.21191859,3.279951,6.3894773,0
1.2274667,3.2051356,6.073151,0
5.7238045,1.554405,2.8586106,0
5.87571,2.561234,3.095781,0
7.9177613,3.3458798,5.052228,0
-0.124737106,3.9106975,7.3959284,0
4.0289807,6.380636,0.19773635,0
10.36215,6.965614,6.0808377,0
7.601706,3.0770829,4.4873567,0
5.4858418,1.3909725,3.2875507,0
5.852294,1.2701629,2.7375696,0
6.043837,0.67314905,2.874971,0
9.761797,0.99925524,5.9697523,0
5.224057,1.1697469,2.3737748,0
11.976898,9.009358,7.3754206,0
12.558361,2.6992142,4.193919,0
9.491293,1.2001922,5.808225,0
4.849237,5.754813,0.7161081,0
7.688459,2.246012,4.688369,0
0.6048787,3.1992521,5.6418405,0
6.149444,4.283232,3.4843347,0
3.462794,7.6962285,0.4160234,0
3.5372853,7.154778,0.19272324,0
3.5709627,7.335978,0.06268706,0
12.078798,4.0869164,6.99647,0
7.186103,2.4584348,4.438178,0
7.5282307,3.4800112,4.6336217,0
9.535266,1.1029958,6.1215324,0
11.84147,3.7160876,6.901475,0
5.631311,3.0781977,3.4470088,0
7.3932524,2.4685962,4.207151,0
11.619724,7.0574985,7.012012,0
3.3979473,7.808809,0.21962449,0
11.766974,3.2251012,2.1499872,0
6.9979863,2.5485299,4.367351,0
11.545515,10.054543,6.461537,0
12.067599,2.8727193,2.7086883,0
9.726722,0.2956157,6.23818,0
4.8792887,6.49926,0.8835961,0
5.999892,1.8645154,3.5084867,0
12.159735,2.293576,4.977652,0
12.363016,8.516726,7.079992,0
13.793483,6.504356,7.4343553,0
6.3669095,5.122091,3.8128898,0
11.733368,8.573731,6.097493,0
1.2193855,3.156927,6.0532923,0
7.762036,2.2795482,4.9147534,0
11.804278,8.063356,7.456534,0
12.446,5.947203,6.6671705,0
12.172591,2.9063098,4.08374,0
-0.33258423,3.922281,7.4121747,0
5.681618,3.5017748,2.858943,0
9.627205,0.12726094,6.185602,0
5.194916,1.0958273,2.3273814,0
12.797902,4.9782515,7.365502,0
1.3176354,3.0575385,6.591115,0
12.202492,8.852315,7.157713,0
11.442652,7.687926,6.227608,0
1.5574212,3.098143,6.2844515,0
5.286133,5.814502,0.7545677,0
5.8123407,0.93817586,3.0294814,0
11.993785,9.3224325,7.3592176,0
5.6599774,5.1306143,3.6613245,0
9.010942,0.9291027,7.6485763,0
12.264519,3.6341178,2.97579,0
6.2377224,0.8290243,2.642269,0
12.131263,2.1589556,4.993511,0
6.3254313,1.779433,2.4620764,0
4.9197893,5.820176,0.807974,0
5.627783,3.2664018,2.8739579,0
12.030958,3.9734986,7.016262,0
10.279013,6.889485,5.844188,0
9.697928,0.967765,5.926937,0
9.39786,1.1764331,6.9740343,0
3.0398204,7.8745646,0.12892032,0
6.937403,1.5956248,3.2556639,0
9.706436,0.77408165,7.715107,0
4.0667214,7.428786,0.34640884,0
5.7310205,3.9184644,3.3282204,0
11.645777,7.964059,6.0477357,0
7.9474325,3.4053986,4.4567623,0
12.243557,7.8384423,6.6113086,0
13.776504,6.5858836,7.4780765,0
12.094463,1.2887615,6.689819,0
5.1077824,1.6640879,2.7499497,0
0.32867453,3.5344489,5.8773255,0
5.5117674,1.3969886,3.0777743,0
5.9529486,2.27065,4.339913,0
5.64093,1.5338144,3.1832237,0
12.411816,3.2654762,2.3271024,0
12.0351515,8.419876,6.656108,0
5.8892665,1.7882992,2.1807373,0
11.3492565,8.2868805,6.419996,0
11.561125,9.472509,6.448886,0
4.525826,6.7180367,0.57903624,0
11.024255,9.604747,6.3297005,0
9.725228,1.293942,6.008468,0
12.05427,2.2421823,3.7413352,0
7.7642083,3.5488288,4.3879747,0
9.473774,0.60605985,7.895483,0
5.5588856,3.3056898,3.010278,0
11.24882,9.483275,6.203077,0
11.779212,2.4613156,4.3492713,0
11.456369,7.9672275,6.298685,0
11.504787,9.468516,6.203751,0
0.8249099,3.4968863,6.4174,0
-0.042024814,3.5543785,5.7705817,0
9.681415,0.124357976,6.076909,0
6.2071996,1.5950024,2.1849012,0
8.93126,0.55275804,8.034661,0
12.419784,5.402846,6.4672904,0
12.335272,3.4253292,2.4653838,0
1.5108395,2.8897057,5.8854713,0
6.8907957,2.2431567,4.0741773,0
12.2456665,5.073712,7.1181,0
10.30625,8.065025,5.909047,0
11.34,9.911081,6.3112173,0
13.021682,5.6469154,6.4935365,0
11.817513,7.312673,6.7803264,0
3.0419989,7.787117,0.09008639,0
11.26918,6.947216,6.9017153,0
-0.45691347,3.8946364,6.5189066,0
11.72833,8.773296,7.245199,0
7.5414147,2.5739608,4.4466543,0
1.0175717,3.0695322,5.5277915,0
12.0269375,7.094505,6.6454005,0
5.2696576,5.7558618,0.59080577,0
1.0198038,3.0911186,5.5633407,0
4.2982545,7.123796,0.68782526,0
5.6668687,1.728068,3.112712,0
5.636476,3.2627654,3.2303765,0
11.5370455,7.8517623,6.696605,0
7.643928,2.158621,4.737959,0
5.1633205,1.5615627,2.3962388,0
5.951033,0.9074881,1.9355448,0
12.146299,7.4610295,6.8549137,0
6.0557303,0.87356114,2.7616413,0
6.6124287,1.3614421,2.9715104,0
7.9630175,3.3184733,5.084397,0
12.120606,4.783171,7.2085714,0
7.640856,2.863762,4.707719,0
-0.39656818,3.6288524,6.1998315,0
7.0883884,1.6220696,3.4217854,0
12.532654,5.2381163,6.3876805,0
12.500284,3.481562,1.7562076,0
13.429708,6.3166094,7.144703,0
0.4064477,3.5384402,5.929308,0
3.6887825,7.525528,0.53848183,0
5.0208597,2.1744394,3.3144717,0
11.991825,8.751307,6.2197475,0
5.1925735,1.1043222,2.297042,0
5.4890275,1.5204678,2.36457,0
0.601421,3.3799455,6.14085,0
11.582882,6.5304213,6.7129817,0
4.6215467,6.621588,0.6452789,0
5.48199,1.7123396,2.5550869,0
7.6494865,2.5411935,4.650365,0
-0.38252077,3.8680034,7.3815036,0
12.077203,7.241657,6.7448697,0
12.297293,9.0035925,7.1829953,0
4.2809734,7.1470075,0.31688485,0
7.915298,3.472419,4.6646566,0
2.9840846,7.844941,0.1108678,0
7.6790047,2.4730568,4.625535,0
6.0831385,3.9922383,3.4200344,0
11.813268,3.8331385,6.6297836,0
6.2246966,1.1762067,2.2320404,0
3.9023395,7.5592036,0.62173295,0
-0.18319894,3.761631,5.9551277,0
9.340189,1.0198498,5.726846,0
10.565977,7.5241027,6.207958,0
0.37898135,3.294231,5.7087536,0
9.451784,1.1953837,6.8056326,0
9.069855,1.7656357,5.3011026,0
6.5052094,1.51247,2.3776438,0
12.200969,1.2755693,6.3149533,0
12.574859,8.275061,7.076849,0
12.825746,5.309744,6.3798456,0
5.467695,3.1679943,2.9827363,0
12.270094,3.050905,1.397769,0
0.6478971,3.4358816,5.8776436,0
7.592703,2.100712,4.2147565,0
11.104052,8.7164,6.254378,0
4.850703,6.3065195,0.25394422,0
9.474495,0.70822906,5.678483,0
3.9839516,7.0553603,-0.2170002,0
12.349105,4.5193124,7.209307,0
11.681494,8.216836,6.6850314,0
12.740828,8.643816,7.1485023,0
9.044466,0.6854513,8.038364,0
12.073473,8.895261,7.190248,0
7.2173934,2.1667237,4.2734375,0
9.01877,0.98893005,7.621678,0
9.515448,0.46198407,7.0844736,0
12.122843,9.187726,7.380259,0
10.180096,0.6091419,6.317515,0
13.413388,6.056447,7.575089,0
5.2386665,1.5280457,3.0009787,0
6.3473234,4.917768,3.613167,0
11.306672,7.1507072,6.9256887,0
12.318329,3.2195277,1.4059517,0
7.1287427,2.5202143,4.1624737,0
-0.2417098,3.876967,7.4606004,0
9.606642,1.0661191,6.0623617,0
1.0409243,3.208286,6.0179086,0
5.5072117,3.0232868,2.6887274,0
11.433902,2.6969569,3.3385732,0
12.499149,3.5568235,1.8056462,0
5.6441283,1.1368581,3.239281,0
13.301269,6.2465363,6.9537525,0
5.0360656,5.768629,0.6684894,0
13.434514,6.0869303,7.66978,0
12.468583,3.3246918,2.3636844,0
9.606196,1.2523483,6.2460814,0
4.800046,2.0438535,3.1179905,0
6.9529486,2.3593998,4.262853,0
-0.09434222,3.7305937,5.8739853,0
5.565751,1.3469151,3.1162016,0
12.6432295,5.8383584,7.7350187,0
12.938866,5.7195196,6.4972405,0
11.206339,8.386725,6.2179027,0
4.893409,5.939215,0.9367415,0
12.51568,8.642199,7.2047696,0
12.449807,3.292108,2.621496,0
7.7275167,3.5858288,4.888273,0
2.9345486,7.914243,0.19121292,0
12.295967,5.420094,6.643366,0
12.173227,3.124913,4.165892,0
11.949953,8.644896,6.1227612,0
6.5079656,1.7121282,2.7642171,0
9.969185,7.3487816,5.7226543,0
11.772177,9.794983,7.082002,0
12.299316,3.0067852,3.7069693,0
10.4565115,6.304971,7.150523,0
5.842165,2.237595,2.2735176,0
12.357098,3.3853662,2.6420095,0
12.284158,4.2940984,7.3000307,0
5.109048,1.4466968,2.676316,0
12.110377,9.045179,7.255735,0
12.901919,5.541523,6.3933363,0
3.7267747,7.432932,0.06468693,0
12.1804085,9.062838,7.454749,0
12.4635315,3.8294508,2.3182688,0
5.951079,1.7050145,2.1734974,0
12.199004,3.137328,1.1702262,0
7.8456635,3.367563,4.89606,0
6.0030546,1.2712561,2.664344,0
6.104903,1.5590578,3.217156,0
4.948867,5.929508,0.80236405,0
12.182024,6.7681556,6.815355,0
9.283717,0.3732957,6.6724153,0
12.424136,8.893537,6.7039104,0
6.3490105,4.6154313,3.4311464,0
7.66751,2.4100294,4.1721478,0
6.1336966,4.881498,3.4702873,0
12.325766,3.0530324,4.1027884,0
12.275152,3.733391,2.072231,0
11.418486,8.914673,6.346613,0
11.010523,9.167595,6.1585298,0
6.4151196,1.701963,2.6941266,0
12.133266,3.2407248,1.3671162,0
0.36755005,3.4979768,6.918453,0
12.538514,5.0442905,6.647405,0
13.361404,6.275002,7.0412436,0
0.6045304,3.7036254,7.085624,0
13.190527,6.136159,7.137245,0
12.634192,8.335175,7.0296764,0
11.786548,7.277134,6.623244,0
11.542427,8.783244,5.9459424,0
7.5374255,2.7381523,4.241907,0
5.7499084,4.3979297,3.3858087,0
5.296216,3.4069526,2.9517057,0
11.851612,8.46066,6.7805285,0
-0.029355356,3.7362065,5.843291,0
5.1791935,2.1073506,3.3380864,0
9.426769,0.82584304,6.199641,0
11.960917,2.7757204,3.5806258,0
-0.41847777,3.894027,7.349966,0
7.474185,2.215062,4.4235754,0
11.366055,9.99624,6.3654537,0
4.934892,2.1728635,3.2062943,0
-0.3188052,3.7878456,6.000162,0
11.465069,9.724988,6.205545,0
1.31644,3.0647821,6.007552,0
4.1455336,7.3823256,0.44695398,0
12.228728,3.0695755,3.7346377,0
5.957844,2.3889604,2.5596745,0
6.4084897,1.4531738,3.117367,0
9.108626,1.0613453,5.6294484,0
4.57639,5.8222456,0.34727505,0
13.453355,6.508718,7.567645,0
9.090121,1.0013354,7.6393514,0
3.1215844,7.6961775,0.08904146,0
12.532561,8.884561,6.9664526,0
6.147145,1.7288754,2.2260978,0
12.28692,3.3775294,1.8900003,0
11.484512,9.866001,6.338497,0
3.2278306,7.7162576,0.052497525,0
9.181168,0.8708637,5.6450276,0
5.3597155,2.9318416,2.4971316,0
12.630506,8.2174,6.993688,0
9.241835,1.1470257,5.6618276,0
0.026578322,3.7832205,6.74372,0
5.0032897,6.2223864,0.68338406,0
8.814576,0.57672614,8.034032,0
12.548292,2.3389142,4.980735,0
12.966103,6.1500654,6.834291,0
6.2471805,1.2894882,3.1474786,0
11.854176,8.556232,6.799424,0
11.749057,2.579287,3.6339269,0
