umap0,umap1,attack
5.1594024,2.8923993,0
3.7393053,0.32173833,0
3.0644698,1.2883314,0
5.919485,0.47847265,0
5.1151958,5.299694,0
2.9902952,2.4615786,0
3.0418663,2.3945003,0
6.472675,1.4551742,0
7.748285,3.4904773,0
7.0168347,4.5914426,0
3.7198393,3.2568524,0
3.6262934,1.6076561,0
6.4003296,4.111369,0
5.061176,4.0386057,0
-0.9345123,0.8432794,0
4.9222116,3.0336971,0
7.586041,4.364933,0
6.4309626,2.129995,0
5.4140515,3.2290263,0
4.7826734,4.260482,0
3.4360876,2.6855848,0
0.5837543,2.8029277,0
2.8666914,2.1500034,0
-0.14710921,1.7829944,0
4.593392,1.3446606,0
8.033932,4.7965636,0
2.7936146,2.0197868,0
3.9377913,4.626189,0
4.424898,2.1669745,0
7.0735555,0.9140328,0
6.249984,2.7621074,0
1.9639379,2.815205,0
2.3662813,0.34947863,0
4.398261,4.2985916,0
2.9470787,0.015107953,0
3.4154217,3.270208,0
4.4651866,3.8389227,0
7.233464,1.7819978,0
4.227368,2.2750263,0
5.887209,0.7356009,0
7.3782845,4.7462516,0
5.6296425,0.56366605,0
5.643148,2.1939394,0
7.8875637,4.8970485,0
7.8085027,3.3672314,0
6.392023,1.2362905,0
8.282992,5.0904784,0
3.875419,3.61566,0
5.3890505,3.5231688,0
0.8040484,2.4140108,0
5.3726926,1.4042989,0
0.99178004,1.9360478,0
3.6200655,0.5228589,0
4.828486,1.388374,0
5.098164,0.57010835,0
6.693884,4.076853,0
6.7080107,4.098335,0
4.6354365,2.875957,0
0.21519461,3.3864548,0
5.9584312,2.8496733,0
0.89241505,2.563164,0
0.19453554,2.9184494,0
6.996612,1.2281135,0
5.403107,5.4532175,0
-0.1005862,0.85307,0
7.1154084,0.8383274,0
8.087542,4.756357,0
7.6876483,4.4152813,0
0.1634617,1.0573741,0
5.611337,1.2346712,0
5.1308618,0.92609084,0
6.8656387,1.2884926,0
3.3381083,0.14017059,0
-0.379444,2.5769367,0
3.8910632,3.3763373,0
6.8692646,1.3098911,0
2.7978544,2.1827435,0
-0.9921871,0.91432345,0
5.044475,3.5240464,0
-0.17860018,1.7099011,0
2.5215995,2.3740172,0
-0.044826448,0.75228894,0
4.0848007,2.5247984,0
6.449547,2.7424052,0
1.2490608,2.424101,0
7.6192374,1.6945899,0
6.8648124,1.148892,0
1.9998523,3.591507,0
1.1518288,2.6690092,0
3.5535593,0.6627638,0
1.932744,0.70592237,0
0.9597997,0.3623524,0
5.7478514,3.0268528,0
7.486343,1.6460311,0
6.1049733,2.2504811,0
-0.42673308,1.6711363,0
5.2472816,2.6952431,0
7.781925,4.92011,0
3.855232,4.0879536,0
5.3552523,4.307983,0
-0.39142406,0.9168023,0
-0.9210689,0.9983037,0
7.0918283,1.7741725,0
4.472893,4.3043747,0
4.919508,0.4846247,0
2.32843,2.2486668,0
4.801294,3.076085,0
0.28035006,2.5370243,0
5.666903,1.7442749,0
2.5380464,2.3833127,0
6.487925,4.3853517,0
7.4983726,3.7783458,0
7.747366,2.450373,0
4.679556,2.2508388,0
-0.17349946,1.166581,0
7.2314205,2.8572485,0
5.161579,2.0356998,0
6.693599,1.2898266,0
3.1262999,1.3254355,0
2.478959,2.0116758,0
1.5752949,1.8377866,0
3.7533267,0.49275067,0
1.3274834,2.1591005,0
3.4826958,1.8874357,0
-0.11152118,2.6967418,0
7.0889,5.281867,0
6.099128,5.3308926,0
1.0409309,1.7249471,0
0.64701986,2.1477385,0
4.252261,2.9484115,0
3.3171723,2.635401,0
2.1426003,1.3397396,0
1.886447,2.7162225,0
7.7556763,2.2985477,0
4.12542,0.79503554,0
5.8874674,3.267969,0
1.0305572,1.1034731,0
1.6811684,1.93193,0
5.931805,1.4628593,0
2.1131601,2.4737134,0
6.3277655,4.1616898,0
8.1171055,5.0055943,0
3.9802165,3.358536,0
6.3603125,4.1812477,0
3.336765,1.8904293,0
3.7159746,3.4988008,0
0.5360849,3.2770917,0
2.6065924,2.333785,0
3.0453715,4.1992216,0
1.0754321,3.1616607,0
-0.91797286,1.180184,0
1.572757,3.6209278,0
0.5276891,1.4583226,0
3.8983881,0.49632117,0
3.6621943,1.2466847,0
3.9136996,3.400217,0
3.6751456,0.7245496,0
4.2423286,3.0954578,0
1.6175781,4.5100656,0
7.4858537,2.2915602,0
3.9642696,2.5571814,0
0.04403968,2.4075084,0
2.1479638,1.8500253,0
3.0538313,0.7522118,0
2.885727,2.1276705,0
5.794988,0.9616257,0
7.590919,4.6961484,0
4.2479196,2.4580288,0
3.0574403,4.372368,0
2.5553687,2.2004416,0
6.45415,5.0788445,0
2.6324632,4.038997,0
3.9306982,0.39602256,0
1.6580533,1.4175717,0
4.2230453,4.47431,0
1.976907,2.215469,0
4.822492,4.775272,0
5.2014093,1.0188305,0
2.3959801,0.74369276,0
2.1595206,2.489103,0
7.316862,1.0550385,0
7.605323,4.345081,0
4.3368683,3.782242,0
5.0216346,3.5357752,0
4.3844676,3.9953492,0
2.846267,1.7378983,0
4.6536107,0.74176025,0
6.3781414,0.5058201,0
1.1097671,0.69219077,0
3.4528728,3.9346967,0
6.8095264,2.810926,0
3.2968836,0.15437336,0
5.9415884,3.43793,0
7.8043113,2.5977128,0
3.2549438,2.8580394,0
2.4974778,1.2203708,0
5.0419064,5.35304,0
2.577383,3.7519999,0
4.5580797,3.5875793,0
7.0217023,1.3368992,0
7.025953,1.071462,0
5.4909787,0.98512745,0
0.38066214,0.7650928,0
2.5108929,1.4027234,0
8.057994,2.786577,0
4.673871,0.6807687,0
1.2717804,1.2018716,0
0.43857694,1.6476576,0
1.9630328,1.0834306,0
6.46393,0.8547849,0
8.002811,4.97252,0
6.7864976,3.6905038,0
1.2148141,1.2606883,0
8.253563,5.062764,0
5.5458207,0.84524304,0
0.5598186,2.4822204,0
4.8153667,3.114144,0
4.3591805,3.1660826,0
1.424817,0.8983278,0
3.2224185,0.014892398,0
3.393136,3.221609,0
0.34060302,3.3364005,0
2.7124448,1.1523069,0
2.1617284,3.2921252,0
3.1416936,2.3263092,0
3.2891061,2.1839738,0
5.7204614,0.88743484,0
7.743195,3.4658532,0
6.8424015,1.7321162,0
0.6151132,1.0180908,0
5.7683573,3.8389413,0
7.3258214,1.983752,0
6.1500783,0.49144322,0
-0.89875257,1.0044118,0
5.1921153,5.462979,0
4.03763,1.5837673,0
7.2974615,4.0872126,0
5.781904,4.5706286,0
5.5829415,1.6834097,0
7.5982866,2.8409107,0
4.5221634,3.310849,0
2.4392972,2.493412,0
5.891585,2.9527612,0
6.9016895,1.1459365,0
7.012282,4.0544086,0
2.0976129,1.8299147,0
1.569022,3.0170226,0
5.7215714,0.5822507,0
-1.0466297,0.9224112,0
3.5286517,4.2917557,0
6.2283683,1.8877455,0
-1.0124197,1.4200139,0
4.3595233,3.940676,0
7.0044966,1.7741073,0
1.0815257,3.2729988,0
2.474201,2.3347814,0
3.6120806,1.258701,0
7.5912557,4.4696684,0
3.2790852,2.6602983,0
5.3555465,4.7703366,0
2.7372696,3.745441,0
2.2740035,0.6814367,0
5.353591,1.0219785,0
1.3105159,3.9070196,0
5.8176184,1.1228923,0
0.56073946,1.513915,0
-0.2809489,1.2965857,0
1.88963,1.9352943,0
5.251303,3.0112526,0
1.3014891,1.3729379,0
5.2841153,0.75004405,0
5.7880445,1.0887154,0
4.482648,5.0256305,0
2.8773842,2.600425,0
5.0679674,2.0013916,0
7.360057,5.246147,0
5.7685885,4.3741407,0
6.1548285,4.9711475,0
3.7056603,1.5331032,0
5.8524623,0.8403272,0
3.4978406,2.1583204,0
6.0893455,4.144622,0
6.112583,3.4856472,0
5.137763,3.9713645,0
0.8292139,2.100531,0
1.7411081,2.0721993,0
0.5362112,2.9836473,0
6.1239786,1.8187653,0
1.6646438,4.422935,0
3.1501677,2.5846741,0
3.9238706,2.3773503,0
2.9657416,3.5645156,0
6.6439586,2.7032876,0
5.384851,3.5520647,0
1.2558722,3.111342,0
6.7906127,3.687192,0
4.7543235,3.3496943,0
3.01408,3.3756087,0
0.023937996,2.1045089,0
4.2894444,4.681736,0
5.4746537,1.289494,0
4.6055074,3.4618676,0
1.5734313,3.5472257,0
2.8179493,3.2350407,0
3.546941,2.9494324,0
6.6084757,0.96231025,0
3.291539,2.9403968,0
4.584501,1.3701854,0
7.1381063,2.9370067,0
0.61731094,1.7208326,0
6.0676537,1.9729496,0
1.8368973,2.5179598,0
5.920253,3.6587944,0
5.503406,0.3667447,0
6.5064917,1.2263035,0
2.9418285,1.577619,0
6.666375,2.973852,0
5.9704804,4.8876004,0
2.8929045,1.6763563,0
5.9073873,0.5399545,0
6.5356703,1.9207461,0
0.81059325,2.8196826,0
5.583406,1.4341443,0
7.281176,3.4563987,0
1.2705966,0.7256997,0
5.998127,5.0360737,0
4.0679574,2.914004,0
8.002492,5.085477,0
3.4909084,3.3178277,0
2.8355372,2.460098,0
1.2293761,2.0308235,0
1.0873079,1.6260694,0
5.406628,2.4696534,0
6.8864565,3.1566248,0
3.6699476,2.5599535,0
0.750578,2.0266585,0
8.129809,4.901981,0
-0.46252468,1.8245386,0
5.889842,4.689713,0
2.027918,1.9607275,0
0.7267322,3.3288944,0
5.803975,2.8193598,0
2.5943189,4.342483,0
5.4138412,3.0130165,0
5.877354,0.77879566,0
7.9735885,3.529612,0
4.418606,0.54083383,0
7.547745,2.0272598,0
4.4719768,2.5157876,0
7.387997,4.163031,0
7.7174087,4.1515646,0
5.0543795,0.5140924,0
7.946675,4.8475246,0
1.6961287,3.2506623,0
4.2889323,3.9779348,0
5.9793167,4.644906,0
3.8350189,1.3622601,0
-0.8564718,1.1259054,0
7.075141,0.85661423,0
6.173422,0.66406006,0
0.28704715,1.0489708,0
7.153882,2.9392164,0
-0.20054612,1.381355,0
1.0348185,1.4794322,0
2.1863754,3.658715,0
2.2227535,2.0482097,0
7.2786703,1.0635265,0
3.8554168,1.3499134,0
6.179228,0.8640137,0
6.591151,2.17815,0
6.5968723,3.9940746,0
4.1603384,2.8233232,0
1.5183572,3.3268929,0
6.237164,0.63539004,0
8.091421,2.4976861,0
1.3169962,0.9333496,0
1.0123196,0.94855386,0
1.6708126,3.3841875,0
3.1003327,3.9063067,0
5.0511546,3.199844,0
6.124618,1.9674572,0
4.064234,4.4442315,0
1.7705371,0.72728294,0
5.313154,0.6711243,0
3.452485,2.7179465,0
-0.42545986,2.640756,0
0.75521445,1.2110857,0
3.1386905,2.7558248,0
6.139244,5.291285,0
0.73123085,0.8690947,0
2.988127,3.3102648,0
2.3292964,1.8899441,0
2.0525508,2.3502162,0
1.3070952,1.6665138,0
7.081038,1.0536802,0
4.0719643,1.8350266,0
5.5667796,0.23025385,0
4.087358,4.6493077,0
5.044205,2.7192044,0
6.3784647,4.007181,0
1.900106,1.1120894,0
1.5364138,1.8806417,0
7.241389,4.001826,0
2.0686102,2.2371812,0
4.757572,1.2143421,0
5.7659116,2.5229151,0
6.8014784,4.198201,0
3.954225,1.6512166,0
0.8319158,1.2166002,0
5.755599,3.4387665,0
4.495663,5.2154512,0
0.89582694,1.2497458,0
3.0613604,0.067631744,0
3.1881244,2.1396446,0
2.7106006,2.6208744,0
2.5771487,2.0538166,0
6.235182,0.47926804,0
4.225486,0.4584708,0
5.558039,3.1035006,0
5.4313045,0.84881437,0
6.394324,4.0320888,0
1.3033783,2.0212586,0
6.0480704,1.2647382,0
2.148331,1.0563082,0
6.0363555,3.4524007,0
3.2643528,1.8381234,0
0.4207745,3.0346382,0
2.6707785,3.7643406,0
3.5922298,2.1145797,0
6.7622423,4.4589314,0
6.159251,3.268463,0
3.6338682,3.7118096,0
3.2673583,1.472427,0
-0.19504161,1.0641023,0
5.480836,3.318793,0
1.7729635,2.9421368,0
2.3096724,0.961682,0
7.1559443,1.4295174,0
0.009984292,1.6569418,0
8.106176,4.266396,0
5.2384953,0.8128956,0
6.97592,3.0659356,0
1.4040458,0.61610043,0
1.1183933,2.462341,0
4.9717445,3.9453154,0
2.2635765,2.107741,0
6.5125985,0.7811936,0
7.2722025,3.127914,0
2.8459942,3.070243,0
3.6313133,2.4113023,0
1.651454,1.9335903,0
6.0168085,4.2839866,0
1.9473703,4.0604744,0
5.3913536,1.2687637,0
6.085061,3.6788015,0
1.1314472,1.0665812,0
0.84473664,3.155914,0
0.43191668,2.0368907,0
3.1042323,0.99256235,0
0.96941686,0.6931582,0
0.20651394,1.4096881,0
6.9302816,4.3908935,0
1.6928825,2.261887,0
5.8702784,3.5438833,0
7.2676005,1.215126,0
5.3333597,3.713057,0
8.003175,2.810177,0
3.2103033,3.0052578,0
0.10943926,1.255461,0
-0.022970079,1.065727,0
7.019126,2.2916467,0
1.0869781,3.148336,0
2.9883628,1.5848473,0
7.108571,3.9750216,0
0.26659405,3.1487775,0
5.8391824,4.468651,0
4.739154,3.0557888,0
2.016767,1.7960553,0
1.6781931,2.7618952,0
2.5831068,0.44645488,0
5.539655,3.155953,0
1.7726711,1.9146351,0
3.753504,2.4884255,0
3.8059554,0.77829427,0
8.089771,2.2422156,0
1.3117313,2.5519726,0
1.6831301,1.7871186,0
0.9283304,0.65085804,0
4.955973,0.86935836,0
3.0659518,4.2150226,0
2.8153775,2.6859095,0
-0.4445293,1.4236815,0
-0.78144103,1.596759,0
6.08065,1.7608488,0
2.9150267,3.4220953,0
6.290115,5.080511,0
6.791793,0.98803675,0
3.048885,1.4812591,0
3.9167714,3.5796444,0
1.252749,2.1240551,0
4.5791183,4.700901,0
5.266265,3.6498358,0
-0.5776532,0.8546346,0
3.4546762,3.837858,0
1.6588314,2.1943474,0
4.5677605,1.3929236,0
7.0827684,4.3685575,0
4.5094876,1.9846447,0
3.9068344,0.7980215,0
-0.39872855,1.478393,0
4.9404387,0.6622993,0
2.8359075,2.3795063,0
7.1892405,3.2722592,0
3.2219698,2.8224092,0
-0.17232615,0.7752942,0
2.3827212,1.6230459,0
1.9736481,1.9136307,0
4.617972,2.5608904,0
3.467698,3.116799,0
5.882821,3.1716566,0
7.3704724,4.3200784,0
5.358514,2.1342223,0
6.8108606,0.80336833,0
0.90367925,4.0406075,0
7.7084236,2.3934093,0
0.28815207,2.0122952,0
3.7281501,3.663544,0
2.718298,2.789782,0
4.9021134,3.1629584,0
6.3476267,5.108221,0
1.9739101,4.3575754,0
4.83756,2.3893816,0
3.2386444,1.885417,0
2.4225266,3.1575875,0
6.3549085,3.1337862,0
0.94007295,2.2959607,0
7.908397,2.4206846,0
5.4844694,1.0415784,0
5.6639295,3.550915,0
7.849113,2.8602545,0
7.4354987,2.2523699,0
4.7934656,0.864571,0
3.1893752,2.3431656,0
0.33404094,1.3156296,0
1.3875016,1.946719,0
4.653343,1.7913946,0
1.8279793,1.9628687,0
4.6296544,0.29776233,0
3.5939984,0.27479807,0
6.540214,1.8991562,0
4.130934,1.3087096,0
4.3039546,0.3325562,0
6.229513,2.1350396,0
2.9952064,1.2416779,0
-0.48200443,0.7935427,0
2.333398,4.1775103,0
3.0317092,2.5226998,0
5.1511774,3.8751462,0
0.9315257,3.8217762,0
7.204045,4.8289747,0
4.8333154,4.1508327,0
4.1651535,2.8467498,0
2.664597,2.4550397,0
4.695819,4.3105364,0
5.303417,4.9549894,0
7.602168,4.887316,0
0.1875722,0.97159374,0
2.7964556,3.966276,0
2.004082,2.3833754,0
2.9802446,3.9791641,0
4.481053,3.9116266,0
5.1053486,1.4825062,0
2.2980013,3.398662,0
2.485075,1.9189016,0
1.4309169,1.8643599,0
5.469005,3.7551606,0
5.133841,3.7655246,0
1.5766064,3.7539868,0
6.927528,1.2578776,0
3.2176147,0.10177258,0
6.4047613,3.560257,0
6.3155684,3.7429035,0
1.3897002,1.6485115,0
1.5260907,2.2933195,0
0.15390435,0.9252872,0
6.7777677,1.9746802,0
6.347999,0.7251126,0
3.5814478,1.8202336,0
4.692891,1.6004789,0
6.063138,3.3419113,0
4.552127,3.6166732,0
6.619114,2.0274558,0
7.394839,2.1292248,0
3.3371885,3.1104372,0
6.365393,0.5461459,0
5.815116,1.5173227,0
4.3633323,2.70196,0
6.9959316,2.2074063,0
-0.4752621,1.3000735,0
2.5671468,1.2575737,0
0.7522104,2.4564111,0
0.5110022,2.8556848,0
6.658851,4.925246,0
-0.768852,1.7831743,0
3.2878,1.1485181,0
1.9614968,3.2276971,0
3.0549083,2.7028432,0
2.808621,2.436382,0
5.517412,2.0981257,0
0.90939325,2.4160652,0
0.59488875,3.0720186,0
2.5990176,2.224687,0
0.19111569,0.7387652,0
6.8521852,4.0975018,0
7.4003468,4.110734,0
7.2722273,1.237372,0
3.8967144,1.9362869,0
0.65204775,0.54326737,0
7.7233496,4.7724595,0
6.5337715,4.219908,0
7.07871,4.0200305,0
5.8525944,0.46794245,0
5.229137,1.6867824,0
4.351176,3.5886831,0
0.50887084,1.6998405,0
5.9035697,3.7076097,0
3.6382308,3.7782483,0
3.680228,1.444194,0
4.8772244,1.5194081,0
2.1475797,3.2581692,0
5.45728,5.5525618,0
4.3350334,3.6806984,0
2.1406665,0.9632582,0
0.36009306,0.6558555,0
5.566084,0.62698096,0
2.1249194,2.1859612,0
4.79976,4.3063436,0
4.315155,3.8928695,0
3.9346514,4.2006483,0
3.801559,2.5851297,0
5.0711474,1.5081303,0
1.5388494,2.391632,0
3.9619925,1.4764065,0
7.4788785,1.3008162,0
4.191349,1.5796744,0
0.2957196,2.3941264,0
0.81236744,0.93554527,0
1.6716293,0.69473034,0
5.055502,2.570571,0
5.524728,4.587504,0
6.0584216,0.590503,0
3.7623038,0.27508357,0
4.133706,3.5338228,0
0.9298064,0.88780504,0
1.1476977,1.1871877,0
1.6295283,1.6939459,0
5.448556,4.543261,0
7.039122,4.979894,0
2.0303943,0.9691438,0
3.1720264,3.4514205,0
7.19759,4.275289,0
1.8067375,2.1476886,0
1.6453596,2.6148539,0
0.9443045,3.8573425,0
5.996823,1.7004938,0
2.6418579,2.7821505,0
3.8013935,0.72230387,0
5.55902,3.0799255,0
6.5064054,4.083824,0
0.99218327,0.41534904,0
2.524773,2.517894,0
3.3168373,2.853322,0
0.19449157,0.8171725,0
1.5224962,0.41876754,0
0.7716635,3.2184112,0
6.6735206,2.1380744,0
1.9699423,0.6945732,0
1.6179583,0.7331182,0
1.1605811,2.21098,0
5.0976367,1.9240316,0
5.6014433,0.98863447,0
2.009934,0.21079114,0
6.6063933,5.265998,0
7.0130777,1.1705996,0
6.0727544,0.7513873,0
5.2016277,3.957801,0
2.9041088,2.7826328,0
4.2361608,0.6158838,0
0.23788372,1.578117,0
0.7549527,2.2777917,0
-0.47034925,0.9500464,0
7.078059,4.9592023,0
7.2466216,5.155315,0
6.057107,1.449027,0
1.9006857,4.182896,0
5.8222184,4.718103,0
4.0825305,1.8119872,0
4.368408,3.3968143,0
5.6742415,3.5862517,0
1.140851,3.035962,0
-1.3161361,0.9451702,0
5.8752713,5.2874084,0
0.25508472,2.1863372,0
7.209007,2.2168765,0
1.445442,2.217717,0
6.56857,3.1181798,0
3.7644916,0.46818513,0
5.0325108,3.023304,0
7.928751,2.5618308,0
1.7975426,4.613685,0
7.4792967,3.8604453,0
7.889236,4.817609,0
6.249271,1.131925,0
6.995448,4.9673514,0
6.4690194,1.6671026,0
3.8965077,1.5008682,0
2.352209,3.1013713,0
1.3711694,1.9671104,0
0.6607189,3.720341,0
0.5240876,0.96088153,0
4.9665804,2.8749328,0
8.10474,4.9968596,0
1.2810397,2.9714017,0
1.491385,0.7128259,0
2.319224,3.8800454,0
2.8138437,4.108114,0
3.8677702,3.5715013,0
2.1513317,3.4984705,0
-0.8234479,1.4915342,0
2.7539945,2.0766754,0
1.9318833,1.247013,0
1.4522676,3.2594314,0
7.422528,2.9893706,0
6.5990453,3.0895433,0
5.8054085,0.20322219,0
-1.2579353,0.8826314,0
5.2629194,0.39274937,0
0.82133996,3.0380483,0
1.687178,2.3317854,0
0.43258348,3.3599484,0
6.4845986,3.893656,0
4.1375184,3.2919176,0
0.3768908,0.58749396,0
6.1772494,1.2442529,0
5.0157614,1.4344325,0
7.062373,2.351428,0
6.0799766,1.939256,0
4.089721,3.687465,0
6.283042,3.5462818,0
6.254032,0.59151,0
4.4897614,2.3481228,0
5.2551465,2.791745,0
1.1698928,1.134456,0
-0.47729477,1.4296783,0
3.5845323,1.7498765,0
5.279218,3.507348,0
6.656478,4.211091,0
7.1413746,2.8145356,0
0.5965512,2.0655112,0
2.7597744,2.1758394,0
0.4259186,1.4172155,0
3.5685112,2.6182733,0
6.2720356,1.3673209,0
7.9107676,4.9543104,0
4.9067345,2.592406,0
4.4723716,4.3718953,0
1.4150232,4.2653484,0
-0.7680606,1.855962,0
2.1217601,2.4631069,0
4.0625443,0.81145555,0
5.08591,0.710148,0
0.4733293,1.7251878,0
3.4606092,1.6643865,0
5.520742,4.7418356,0
6.936334,4.698451,0
-1.0133727,1.423433,0
0.80359995,3.0113778,0
-0.63821703,1.4747491,0
4.8794384,3.8127787,0
7.2741046,1.44745,0
0.24701239,2.0208035,0
5.231004,1.6581069,0
2.5963693,3.1963618,0
4.6851654,3.0575602,0
5.5130363,4.894509,0
0.4515352,2.6840384,0
4.961786,1.2316734,0
5.80971,1.1132967,0
4.167163,2.1036692,0
2.280585,4.014863,0
5.6562877,3.5497684,0
2.235194,3.4253192,0
1.1537112,3.4957137,0
2.425632,2.1767428,0
6.2227707,3.3156896,0
7.129914,2.4495997,0
3.466501,0.7617682,0
6.4175744,1.1310478,0
4.9494977,0.64055806,0
-0.14743485,1.9432254,0
3.3454626,2.4650233,0
-0.6827719,1.292881,0
5.968526,3.9644797,0
7.230342,1.5765312,0
0.63605475,0.78540385,0
3.8729532,0.7055387,0
0.7251035,1.1689785,0
2.4868302,1.4478405,0
0.5512318,1.5316795,0
7.347468,2.0830739,0
-0.5252087,1.4813374,0
3.241574,0.7607474,0
0.16503225,2.7591534,0
3.8380735,0.68933034,0
4.187908,4.581841,0
3.429296,0.3699127,0
4.374197,3.8665612,0
6.117606,4.4545674,0
0.30756098,0.9329411,0
-0.5225131,0.6540956,0
5.5758715,5.2705016,0
5.344006,3.879317,0
0.6912833,2.1043844,0
3.33262,2.9712062,0
6.212313,0.6924922,0
3.4101124,1.116437,0
0.7272224,2.3594978,0
7.2789783,2.1144967,0
3.106858,4.34882,0
-0.5366065,0.93622106,0
6.239805,0.7387904,0
5.650205,3.7319095,0
6.959654,2.2362647,0
1.5066977,1.129259,0
0.20354548,1.2272526,0
2.9790514,0.095399804,0
0.96323544,2.6662176,0
1.9577333,4.424841,0
6.0179,5.389905,0
7.135099,2.1421897,0
1.5120251,1.671919,0
7.329465,3.7963402,0
0.91562515,2.332858,0
3.9806914,3.1556184,0
0.16017611,1.3446406,0
-0.93978757,1.3387786,0
5.2116785,5.4331355,0
5.9632,5.4262543,0
3.528703,0.7000854,0
2.4216995,2.879348,0
7.7696834,4.794911,0
6.4570293,2.034146,0
4.258819,3.9331708,0
4.9408402,4.455959,0
1.834671,1.9467123,0
2.403213,4.62527,0
5.7633758,3.5563405,0
1.7889172,2.376076,0
4.414082,2.5329278,0
4.5464816,5.302895,0
0.78425384,0.74206764,0
4.4856796,3.6782317,0
